name,location,service,state,city,profile_url,services_offered
CA. MANISH NAMDEV  HARCHANDANI,"Professional City:
                                            Ahmedabad, AHMEDABAD, GUJARAT,   INDIA, INDIA",International Tax,Gujarat,Ahmedabad,https://caconnect.icai.org/memberProfile/2108/1,Direct Tax International Tax
SURANA MALOO & CO,"Professional City:
                                            Ahmedabad, AHMEDABAD, GUJARAT,   INDIA, INDIA",International Tax,Gujarat,Ahmedabad,https://caconnect.icai.org/firmProfile/2079/2,Arbitration Audit Business Advisory Certification Corporate Laws and LLP Direct Tax FEMA Goods and Service Tax International Tax Investment Advisory MSME Advisory Startup advisory
PRASHANT SRIVASTAV & ASSOCIATES,"Professional City:
                                            Ahmedabad, AHMEDABAD, GUJARAT,   INDIA, INDIA",International Tax,Gujarat,Ahmedabad,https://caconnect.icai.org/firmProfile/2374/2,International Tax Valuation
J S MAHESHWARI & CO,"Professional City:
                                            Ahmedabad, AHMEDABAD, GUJARAT,   INDIA, INDIA",International Tax,Gujarat,Ahmedabad,https://caconnect.icai.org/firmProfile/3598/2,"Audit Book-keeping Charities, Trust and Not For Profit Cloud Accounting Direct Taxes Goods and Services Tax Indirect Tax International Tax MSME Advisory RERA"
M R N P & CO LLP,"Professional City:
                                            Ahmedabad
                                            Bangalore
                                            Bhuj
                                            GANDHIDHAM
                                            Raipur
                                            Surat
                                            Vadodara, GANDHIDHAM, GUJARAT,   INDIA, INDIA",International Tax,Gujarat,Ahmedabad,https://caconnect.icai.org/firmProfile/1724/2,Audit Book-keeping Business Advisory Certification Cloud Accounting Corporate Laws and LLP Direct Tax FEMA Foreign Trade Forensic Accounting & Investigation Goods and Service Tax Indirect Tax Information Technology Services International Tax Investment Advisory MSME Advisory Payroll Services Startup advisory
KAPIL M SHARMA & ASSOCIATES,"Professional City:
                                            Ahmedabad, AHMEDABAD, GUJARAT,   INDIA, INDIA",International Tax,Gujarat,Ahmedabad,https://caconnect.icai.org/firmProfile/201/2,"Audit Book-keeping Business Advisory Certification Charities, Trust and Not For Profit Cloud Accounting Corporate Laws and LLP Direct Tax Foreign Trade Goods and Service Tax Inbound / Outbound Services Indirect Tax International Tax MSME Advisory RERA Startup advisory"
V R C A & ASSOCIATES,"Professional City:
                                            Ahmedabad, AHMEDABAD, GUJARAT,   INDIA, INDIA",International Tax,Gujarat,Ahmedabad,https://caconnect.icai.org/firmProfile/3585/2,"Audit Business Advisory Certification Charities, Trust and Not For Profit Direct Taxes Forensic Accounting & Investigation Goods and Services Tax Indirect Tax International Tax RERA Others"
SAKARIYA & CO,"Professional City:
                                            Ahmedabad, AHMEDABAD, GUJARAT,   INDIA, INDIA",International Tax,Gujarat,Ahmedabad,https://caconnect.icai.org/firmProfile/636/2,Audit Book-keeping Business Advisory Certification Cloud Accounting Corporate Laws and LLP Direct Tax Goods and Service Tax Indirect Tax International Tax Investment Advisory MSME Advisory Payroll Services RERA Startup advisory Valuation
RAVI KARIYA & CO,"Professional City:
                                            Ahmedabad, AHMEDABAD, GUJARAT,   INDIA, INDIA",International Tax,Gujarat,Ahmedabad,https://caconnect.icai.org/firmProfile/1195/2,Cloud Accounting Corporate Laws and LLP FEMA International Tax
MANUBHAI & SHAH LLP,"Professional City:
                                            Ahmedabad, AHMEDABAD, GUJARAT,   INDIA, INDIA",International Tax,Gujarat,Ahmedabad,https://caconnect.icai.org/firmProfile/678/2,"Audit Book-keeping Business Advisory Certification Charities, Trust and Not For Profit Cloud Accounting Corporate Laws and LLP Direct Tax FEMA Forensic Accounting & Investigation Goods and Service Tax Inbound / Outbound Services Indirect Tax Information Technology Services International Tax MSME Advisory Payroll Services RERA Startup advisory Valuation"
S A M A S & ASSOCIATES,"Professional City:
                                            Ahmedabad, AHMEDABAD, GUJARAT,   INDIA, INDIA",International Tax,Gujarat,Ahmedabad,https://caconnect.icai.org/firmProfile/1998/2,Direct Tax International Tax
V C A N & CO,"Professional City:
                                            Ahmedabad, AHMEDABAD, GUJARAT,   INDIA, INDIA",International Tax,Gujarat,Ahmedabad,https://caconnect.icai.org/firmProfile/1244/2,"Audit Book-keeping Business Advisory Certification Charities, Trust and Not For Profit Cloud Accounting Corporate Laws and LLP Direct Tax FEMA Foreign Trade Forensic Accounting & Investigation Goods and Service Tax Indirect Tax Information Technology Services Insolvency International Tax Investment Advisory MSME Advisory Payroll Services RERA Startup advisory Valuation"
VIJAY MOONDRA & CO,"Professional City:
                                            Ahmedabad, AHMEDABAD, GUJARAT,   INDIA, INDIA",International Tax,Gujarat,Ahmedabad,https://caconnect.icai.org/firmProfile/2189/2,"Audit Book-keeping Business Advisory Certification Charities, Trust and Not For Profit Cloud Accounting Corporate Laws and LLP Direct Tax Forensic Accounting & Investigation Goods and Service Tax Inbound / Outbound Services Indirect Tax International Tax Startup advisory"
M K AGRAWAL & CO,"Professional City:
                                            Ahmedabad
                                            Deesa
                                            Palanpur
                                            Patan, NEW DISA, GUJARAT,   INDIA, INDIA",International Tax,Gujarat,Ahmedabad,https://caconnect.icai.org/firmProfile/381/2,"Audit Business Advisory Certification Charities, Trust and Not For Profit Direct Tax Foreign Trade Indirect Tax International Tax Investment Advisory MSME Advisory Startup advisory"
PARESH DESAI & CO,"Professional City:
                                            Ahmedabad, AHMEDABAD, GUJARAT,   INDIA, INDIA",International Tax,Gujarat,Ahmedabad,https://caconnect.icai.org/firmProfile/119/2,"Audit Book-keeping Certification Charities, Trust and Not For Profit Corporate Laws and LLP Direct Tax International Tax Startup advisory"
TEJAS CHOKSHI & ASSOCIATES,"Professional City:
                                            Ahmedabad, AHMEDABAD, GUJARAT,   INDIA, INDIA",International Tax,Gujarat,Ahmedabad,https://caconnect.icai.org/firmProfile/4258/2,Business Advisory Financial Advisory Information Technology Services International Tax
AMAN & CO,"Professional City:
                                            Ahmedabad
                                            Vadodara, VADODARA, GUJARAT,   INDIA, INDIA",International Tax,Gujarat,Ahmedabad,https://caconnect.icai.org/firmProfile/2521/2,Audit Book-keeping Certification Corporate Laws and LLP Direct Tax Goods and Service Tax International Tax Valuation
V M A N & ASSOCIATES,"Professional City:
                                            Ahmedabad
                                            Vapi, AHMEDABAD, GUJARAT,   INDIA, INDIA",International Tax,Gujarat,Ahmedabad,https://caconnect.icai.org/firmProfile/1184/2,"Audit Book-keeping Charities, Trust and Not For Profit Direct Tax FEMA Goods and Service Tax International Tax RERA"
DHANANI & JAIN,"Professional City:
                                            Ahmedabad
                                            Mumbai
                                            Surat
                                            Vadodara, SURAT, GUJARAT,   INDIA, INDIA",International Tax,Gujarat,Ahmedabad,https://caconnect.icai.org/firmProfile/307/2,"Audit Book-keeping Business Advisory Certification Charities, Trust and Not For Profit Cloud Accounting Corporate Laws and LLP Direct Tax FEMA Foreign Trade Forensic Accounting & Investigation Goods and Service Tax Indirect Tax Information Technology Services Insolvency International Tax Investment Advisory MSME Advisory Payroll Services RERA Startup advisory Valuation"
DHARMESH PARIKH & CO LLP,"Professional City:
                                            Ahmedabad, AHMEDABAD, GUJARAT,   INDIA, INDIA",International Tax,Gujarat,Ahmedabad,https://caconnect.icai.org/firmProfile/1398/2,"Audit Book-keeping Business Advisory Certification Charities, Trust and Not For Profit Direct Tax FEMA Goods and Service Tax International Tax"
KEVIN SONI & COMPANY,"Professional City:
                                            Ahmedabad, AHMEDABAD, GUJARAT,   INDIA, INDIA",International Tax,Gujarat,Ahmedabad,https://caconnect.icai.org/firmProfile/486/2,"Audit Book-keeping Business Advisory Certification Charities, Trust and Not For Profit Corporate Laws and LLP Direct Tax Goods and Service Tax Indirect Tax International Tax MSME Advisory Payroll Services RERA Startup advisory"
V C A & ASSOCIATES,"Professional City:
                                            Ahmedabad, VADODARA, GUJARAT,   INDIA, INDIA",International Tax,Gujarat,Ahmedabad,https://caconnect.icai.org/firmProfile/3580/2,"Audit Business Advisory Certification Charities, Trust and Not For Profit Direct Taxes FEMA Forensic Accounting & Investigation Goods and Services Tax Insolvency International Tax Investment Advisory MSME Advisory RERA Others"
C N K KHANDWALA & ASSOCIATES,"Professional City:
                                            Ahmedabad, AHMEDABAD, GUJARAT,   INDIA, INDIA",International Tax,Gujarat,Ahmedabad,https://caconnect.icai.org/firmProfile/117/2,Audit Book-keeping Business Advisory Certification Corporate Laws and LLP Direct Tax Goods and Service Tax International Tax
PARAG SONI & CO,"Professional City:
                                            Ahmedabad, AHMEDABAD, GUJARAT,   INDIA, INDIA",International Tax,Gujarat,Ahmedabad,https://caconnect.icai.org/firmProfile/460/2,Information Technology Services International Tax
PRANAV JOSHI & ASSOCIATES,"Professional City:
                                            Ahmedabad, AHMEDABAD, GUJARAT,   INDIA, INDIA",International Tax,Gujarat,Ahmedabad,https://caconnect.icai.org/firmProfile/1241/2,Business Advisory International Tax
SHAILESH SHAH & ASSOCIATES,"Professional City:
                                            Ahmedabad, AHMEDABAD, GUJARAT,   INDIA, INDIA",International Tax,Gujarat,Ahmedabad,https://caconnect.icai.org/firmProfile/2760/2,Business Advisory International Tax
DHIREN SHAH & CO,"Professional City:
                                            Ahmedabad, AHMEDABAD, GUJARAT,   INDIA, INDIA",International Tax,Gujarat,Ahmedabad,https://caconnect.icai.org/firmProfile/2372/2,Audit Direct Tax Indirect Tax International Tax
R R TIBREWALA & CO,"Professional City:
                                            Ahmedabad, AHMEDABAD, GUJARAT,   INDIA, INDIA",International Tax,Gujarat,Ahmedabad,https://caconnect.icai.org/firmProfile/1142/2,Arbitration Audit Business Advisory Certification Direct Tax Forensic Accounting & Investigation International Tax Valuation
JAIN & DESAI,"Professional City:
                                            Ahmedabad
                                            Kolkata
                                            Pipariya
                                            ROURKELA
                                            Salem
                                            Surat, AHMEDABAD, GUJARAT,   INDIA, INDIA",International Tax,Gujarat,Ahmedabad,https://caconnect.icai.org/firmProfile/12/2,"Arbitration Audit Book-keeping Business Advisory Certification Charities, Trust and Not For Profit Cloud Accounting Corporate Laws and LLP Direct Tax FEMA Foreign Trade Forensic Accounting & Investigation Goods and Service Tax Inbound / Outbound Services Indirect Tax Information Technology Services Insolvency International Tax Investment Advisory MSME Advisory Payroll Services RERA Startup advisory Valuation"
